match_id,inning,over,runs_scored,wickets,cumulative_score
548379,2,7,8,0,68
548379,2,8,4,1,72
548379,2,9,5,0,77
548379,2,10,13,1,90
548379,2,11,7,1,97
548379,2,12,4,0,101
548379,2,13,2,1,103
548379,2,14,9,1,112
548379,2,15,5,0,117
548379,2,16,8,0,125
548379,2,17,4,1,129
548379,2,18,13,0,142
548379,2,19,7,1,149
548380,1,0,12,0,12
548380,1,1,7,0,19
548380,1,2,6,0,25
548380,1,3,6,0,31
548380,1,4,8,0,39
548380,1,5,13,0,52
548380,1,6,12,0,64
548380,1,7,4,0,68
548380,1,8,9,1,77
548380,1,9,6,0,83
548380,1,10,21,0,104
548380,1,11,11,0,115
548380,1,12,12,0,127
548380,1,13,12,1,139
548380,1,14,23,0,162
548380,1,15,5,0,167
548380,1,16,16,1,183
548380,1,17,7,1,190
548380,1,18,25,0,215
548380,1,19,7,1,222
548380,2,0,6,0,6
548380,2,1,11,0,17
548380,2,2,4,1,21
548380,2,3,6,1,27
548380,2,4,8,0,35
548380,2,5,11,0,46
548380,2,6,16,0,62
548380,2,7,8,0,70
548380,2,8,12,1,82
548380,2,9,7,0,89
548380,2,10,9,0,98
548380,2,11,9,1,107
548380,2,12,4,0,111
548380,2,13,9,1,120
548380,2,14,8,2,128
548380,2,15,8,1,136
548380,2,16,0,2,136
548381,1,0,3,0,3
548381,1,1,3,0,6
548381,1,2,11,0,17
548381,1,3,14,0,31
548381,1,4,4,0,35
548381,1,5,19,0,54
548381,1,6,9,0,63
548381,1,7,6,0,69
548381,1,8,13,0,82
548381,1,9,4,0,86
548381,1,10,5,1,91
548381,1,11,13,0,104
548381,1,12,7,0,111
548381,1,13,17,0,128
548381,1,14,8,0,136
548381,1,15,10,0,146
548381,1,16,14,0,160
548381,1,17,11,1,171
548381,1,18,11,0,182
548381,1,19,8,1,190
548381,2,0,3,1,3
548381,2,1,6,0,9
548381,2,2,7,0,16
548381,2,3,20,0,36
548381,2,4,5,0,41
548381,2,5,15,0,56
548381,2,6,13,0,69
548381,2,7,8,0,77
548381,2,8,14,0,91
548381,2,9,9,0,100
548381,2,10,11,0,111
548381,2,11,10,0,121
548381,2,12,8,0,129
548381,2,13,8,0,137
548381,2,14,4,1,141
548381,2,15,11,0,152
548381,2,16,12,1,164
548381,2,17,7,1,171
548381,2,18,11,1,182
548381,2,19,10,0,192
597998,1,0,9,1,9
597998,1,1,8,0,17
597998,1,2,9,0,26
597998,1,3,8,0,34
597998,1,4,7,0,41
597998,1,5,4,1,45
597998,1,6,2,0,47
597998,1,7,6,0,53
597998,1,8,7,1,60
597998,1,9,8,0,68
597998,1,10,7,0,75
597998,1,11,4,1,79
597998,1,12,8,0,87
597998,1,13,5,1,92
597998,1,14,4,0,96
597998,1,15,2,1,98
597998,1,16,11,0,109
597998,1,17,4,1,113
597998,1,18,12,1,125
597998,1,19,3,2,128
597998,2,0,0,0,0
597998,2,1,5,1,5
597998,2,2,15,0,20
597998,2,3,9,0,29
597998,2,4,11,0,40
597998,2,5,6,0,46
597998,2,6,6,0,52
597998,2,7,6,1,58
597998,2,8,10,0,68
597998,2,9,7,0,75
597998,2,10,5,0,80
597998,2,11,7,0,87
597998,2,12,6,0,93
597998,2,13,5,1,98
597998,2,14,2,1,100
597998,2,15,6,0,106
597998,2,16,8,0,114
597998,2,17,12,0,126
597998,2,18,3,0,129
597999,1,0,1,0,1
597999,1,1,1,0,2
597999,1,2,7,1,9
597999,1,3,7,0,16
597999,1,4,12,1,28
597999,1,5,3,0,31
597999,1,6,5,1,36
597999,1,7,8,0,44
597999,1,8,12,0,56
597999,1,9,3,0,59
597999,1,10,15,0,74
597999,1,11,1,1,75
597999,1,12,7,1,82
597999,1,13,11,0,93
597999,1,14,7,0,100
597999,1,15,6,0,106
597999,1,16,9,0,115
597999,1,17,17,0,132
597999,1,18,8,0,140
597999,1,19,16,0,156
597999,2,0,2,0,2
597999,2,1,2,0,4
597999,2,2,7,0,11
597999,2,3,12,0,23
597999,2,4,4,0,27
597999,2,5,11,0,38
597999,2,6,11,0,49
597999,2,7,5,1,54
597999,2,8,4,0,58
597999,2,9,4,1,62
597999,2,10,7,0,69
597999,2,11,5,0,74
597999,2,12,11,0,85
597999,2,13,6,1,91
597999,2,14,5,0,96
597999,2,15,10,0,106
597999,2,16,24,0,130
597999,2,17,10,0,140
597999,2,18,7,0,147
597999,2,19,7,2,154
598000,1,0,4,0,4
598000,1,1,6,0,10
598000,1,2,8,0,18
598000,1,3,3,0,21
598000,1,4,11,0,32
598000,1,5,6,1,38
598000,1,6,8,0,46
598000,1,7,4,0,50
598000,1,8,8,0,58
598000,1,9,2,1,60
598000,1,10,7,0,67
598000,1,11,4,0,71
598000,1,12,1,1,72
598000,1,13,11,0,83
598000,1,14,4,1,87
598000,1,15,5,0,92
598000,1,16,15,0,107
598000,1,17,6,1,113
598000,1,18,4,1,117
598000,1,19,9,0,126
598000,2,0,2,0,2
598000,2,1,1,0,3
598000,2,2,2,0,5
598000,2,3,8,0,13
598000,2,4,5,0,18
598000,2,5,9,0,27
598000,2,6,9,1,36
598000,2,7,2,0,38
598000,2,8,6,1,44
598000,2,9,4,1,48
598000,2,10,2,0,50
598000,2,11,7,1,57
598000,2,12,11,0,68
598000,2,13,4,0,72
598000,2,14,6,0,78
598000,2,15,6,1,84
598000,2,16,10,1,94
598000,2,17,9,1,103
598000,2,18,1,3,104
598001,1,0,5,0,5
598001,1,1,6,0,11
598001,1,2,11,1,22
598001,1,3,10,0,32
598001,1,4,4,0,36
598001,1,5,9,0,45
598001,1,6,5,0,50
598001,1,7,5,0,55
598001,1,8,10,0,65
598001,1,9,8,0,73
598001,1,10,12,0,85
598001,1,11,6,1,91
598001,1,12,12,0,103
598001,1,13,5,0,108
598001,1,14,19,0,127
598001,1,15,15,0,142
598001,1,16,7,1,149
598001,1,17,10,0,159
598001,1,18,2,2,161
598001,1,19,4,2,165
598001,2,0,5,0,5
598001,2,1,5,0,10
598001,2,2,12,0,22
598001,2,3,1,0,23
598001,2,4,10,0,33
598001,2,5,6,1,39
598001,2,6,7,0,46
598001,2,7,7,0,53
598001,2,8,12,0,65
598001,2,9,8,0,73
598001,2,10,9,1,82
598001,2,11,8,0,90
598001,2,12,10,0,100
598001,2,13,12,0,112
598001,2,14,8,0,120
598001,2,15,11,0,131
598001,2,16,13,0,144
598001,2,17,5,1,149
598001,2,18,8,1,157
598001,2,19,3,2,160
598002,1,0,4,1,4
598002,1,1,7,0,11
598002,1,2,6,0,17
598002,1,3,6,1,23
598002,1,4,5,0,28
598002,1,5,13,0,41
598002,1,6,8,1,49
598002,1,7,6,0,55
598002,1,8,12,1,67
598002,1,9,5,0,72
598002,1,10,7,1,79
598002,1,11,4,1,83
598002,1,12,7,0,90
598002,1,13,2,0,92
598002,1,14,4,0,96
598002,1,15,7,0,103
598002,1,16,9,0,112
598002,1,17,8,0,120
598002,1,18,13,0,133
598002,1,19,15,0,148
598002,2,0,5,0,5
598002,2,1,5,1,10
598002,2,2,4,0,14
598002,2,3,16,0,30
598002,2,4,2,1,32
598002,2,5,4,0,36
598002,2,6,4,0,40
598002,2,7,4,1,44
598002,2,8,5,0,49
598002,2,9,9,0,58
598002,2,10,4,1,62
598002,2,11,4,0,66
598002,2,12,4,1,70
598002,2,13,10,0,80
598002,2,14,13,0,93
598002,2,15,6,1,99
598002,2,16,10,1,109
598002,2,17,17,1,126
598002,2,18,11,0,137
598002,2,19,2,1,139
598003,1,0,1,1,1
598003,1,1,1,0,2
598003,1,2,11,0,13
598003,1,3,5,0,18
598003,1,4,3,1,21
598003,1,5,3,0,24
598003,1,6,3,0,27
598003,1,7,3,1,30
598003,1,8,3,1,33
598003,1,9,5,1,38
598003,1,10,2,0,40
598003,1,11,5,0,45
598003,1,12,6,0,51
598003,1,13,5,1,56
598003,1,14,8,0,64
598003,1,15,14,0,78
598003,1,16,2,1,80
598003,1,17,4,0,84
598003,1,18,5,0,89
598003,1,19,10,2,99
598003,2,0,14,0,14
598003,2,1,7,0,21
598003,2,2,2,1,23
598003,2,3,21,0,44
598003,2,4,10,0,54
598003,2,5,2,0,56
598003,2,6,7,0,63
598003,2,7,4,0,67
598003,2,8,8,0,75
598003,2,9,9,1,84
598003,2,10,8,0,92
598003,2,11,7,0,99
598003,2,12,1,0,100
598004,1,0,8,0,8
598004,1,1,5,1,13
598004,1,2,6,0,19
598004,1,3,4,1,23
598004,1,4,10,0,33
598004,1,5,7,0,40
598004,1,6,2,0,42
598004,1,7,1,1,43
598004,1,8,4,0,47
598004,1,9,8,0,55
598004,1,10,7,0,62
598004,1,11,4,0,66
598004,1,12,12,0,78
598004,1,13,7,1,85
598004,1,14,9,0,94
598004,1,15,2,0,96
598004,1,16,12,1,108
598004,1,17,6,1,114
598004,1,18,11,0,125
598004,1,19,5,2,130
598004,2,0,4,0,4
598004,2,1,8,1,12
598004,2,2,7,0,19
598004,2,3,1,1,20
598004,2,4,11,0,31
598004,2,5,6,0,37
598004,2,6,6,0,43
598004,2,7,4,0,47
598004,2,8,5,1,52
598004,2,9,4,0,56
598004,2,10,3,0,59
598004,2,11,10,0,69
598004,2,12,8,0,77
598004,2,13,5,1,82
598004,2,14,9,0,91
598004,2,15,8,1,99
598004,2,16,4,1,103
598004,2,17,14,0,117
598004,2,18,7,0,124
598004,2,19,6,1,130
598004,3,0,20,0,20
598004,4,0,15,0,15
598005,1,0,1,0,1
598005,1,1,5,0,6
598005,1,2,7,1,13
598005,1,3,8,0,21
598005,1,4,6,0,27
598005,1,5,8,0,35
598005,1,6,7,0,42
598005,1,7,4,1,46
598005,1,8,7,0,53
598005,1,9,10,0,63
598005,1,10,4,1,67
598005,1,11,2,0,69
598005,1,12,10,0,79
598005,1,13,7,0,86
598005,1,14,14,0,100
598005,1,15,1,2,101
598005,1,16,5,0,106
598005,1,17,8,0,114
598005,1,18,18,0,132
598005,1,19,12,1,144
598005,2,0,14,0,14
598005,2,1,4,0,18
598005,2,2,5,2,23
598005,2,3,3,0,26
598005,2,4,10,0,36
598005,2,5,4,0,40
598005,2,6,3,2,43
598005,2,7,3,1,46
598005,2,8,4,0,50
598005,2,9,5,0,55
598005,2,10,1,1,56
598005,2,11,6,0,62
598005,2,12,15,0,77
598005,2,13,13,0,90
598005,2,14,9,1,99
598005,2,15,5,1,104
598005,2,16,5,0,109
598005,2,17,13,0,122
598005,2,18,3,2,125
598006,1,0,0,1,0
598006,1,1,6,1,6
598006,1,2,8,0,14
598006,1,3,6,0,20
598006,1,4,2,0,22
598006,1,5,16,0,38
598006,1,6,13,0,51
598006,1,7,8,0,59
598006,1,8,16,0,75
598006,1,9,5,0,80
598006,1,10,7,0,87
598006,1,11,13,0,100
598006,1,12,13,0,113
598006,1,13,11,0,124
598006,1,14,14,1,138
598006,1,15,11,0,149
598006,1,16,11,0,160
598006,1,17,7,1,167
598006,1,18,22,0,189
598006,1,19,20,1,209
598006,2,0,2,1,2
598006,2,1,8,0,10
598006,2,2,7,1,17
598006,2,3,10,0,27
598006,2,4,15,0,42
598006,2,5,4,0,46
598006,2,6,11,0,57
598006,2,7,4,0,61
598006,2,8,8,0,69
598006,2,9,15,0,84
598006,2,10,13,1,97
598006,2,11,5,1,102
598006,2,12,11,0,113
598006,2,13,5,0,118
598006,2,14,8,1,126
598006,2,15,6,1,132
598006,2,16,5,1,137
598006,2,17,3,1,140
598006,2,18,14,0,154
598006,2,19,11,1,165
598007,1,0,5,0,5
598007,1,1,11,0,16
598007,1,2,4,2,20
598007,1,3,11,0,31
598007,1,4,7,0,38
598007,1,5,5,0,43
598007,1,6,7,1,50
598007,1,7,10,0,60
598007,1,8,4,0,64
598007,1,9,8,0,72
598007,1,10,6,0,78
598007,1,11,10,0,88
598007,1,12,9,0,97
598007,1,13,9,0,106
598007,1,14,10,1,116
598007,1,15,7,1,123
598007,1,16,8,1,131
598007,1,17,2,2,133
598007,1,18,4,1,137
598007,1,19,1,1,138
598007,2,0,6,0,6
598007,2,1,3,0,9
598007,2,2,5,0,14
598007,2,3,10,0,24
598007,2,4,7,0,31
598007,2,5,7,0,38
598007,2,6,5,0,43
598007,2,7,3,0,46
598007,2,8,13,0,59
598007,2,9,6,0,65
598007,2,10,6,0,71
598007,2,11,3,0,74
598007,2,12,14,0,88
598007,2,13,9,0,97
598007,2,14,6,0,103
598007,2,15,16,0,119
598007,2,16,13,0,132
598007,2,17,7,0,139
598008,1,0,3,1,3
598008,1,1,10,0,13
598008,1,2,7,0,20
598008,1,3,5,0,25
598008,1,4,6,0,31
598008,1,5,13,0,44
598008,1,6,3,0,47
598008,1,7,7,0,54
598008,1,8,14,1,68
598008,1,9,4,0,72
598008,1,10,6,0,78
598008,1,11,10,0,88
598008,1,12,8,1,96
598008,1,13,9,0,105
598008,1,14,8,0,113
598008,1,15,10,0,123
598008,1,16,7,1,130
598008,1,17,5,2,135
598008,1,18,13,0,148
598008,1,19,6,2,154
598008,2,0,4,0,4
598008,2,1,7,0,11
598008,2,2,8,1,19
598008,2,3,0,0,19
598008,2,4,2,0,21
598008,2,5,22,0,43
598008,2,6,7,0,50
598008,2,7,6,0,56
598008,2,8,19,0,75
598008,2,9,5,1,80
598008,2,10,15,0,95
598008,2,11,9,0,104
598008,2,12,6,0,110
598008,2,13,5,0,115
598008,2,14,2,0,117
598008,2,15,18,0,135
598008,2,16,10,0,145
598008,2,17,13,0,158
598009,1,0,7,1,7
598009,1,1,7,0,14
598009,1,2,6,0,20
598009,1,3,10,0,30
598009,1,4,10,0,40
598009,1,5,4,0,44
598009,1,6,5,0,49
598009,1,7,5,0,54
598009,1,8,7,0,61
598009,1,9,11,0,72
598009,1,10,8,0,80
598009,1,11,3,1,83
598009,1,12,5,1,88
598009,1,13,4,0,92
598009,1,14,10,1,102
598009,1,15,4,1,106
598009,1,16,6,0,112
598009,1,17,14,0,126
598009,1,18,4,0,130
598009,1,19,15,0,145
598009,2,0,6,0,6
598009,2,1,7,0,13
598009,2,2,17,0,30
598009,2,3,21,0,51
598009,2,4,7,1,58
598009,2,5,6,0,64
598009,2,6,3,0,67
598009,2,7,12,0,79
598009,2,8,3,0,82
598009,2,9,5,0,87
598009,2,10,9,0,96
598009,2,11,8,1,104
598009,2,12,5,0,109
598009,2,13,3,0,112
598009,2,14,5,0,117
598009,2,15,11,0,128
598009,2,16,3,1,131
598009,2,17,7,0,138
598009,2,18,10,0,148
598010,1,0,0,1,0
598010,1,1,12,0,12
598010,1,2,4,0,16
598010,1,3,9,0,25
598010,1,4,3,2,28
598010,1,5,1,0,29
598010,1,6,3,0,32
598010,1,7,3,0,35
598010,1,8,9,1,44
598010,1,9,2,0,46
598010,1,10,5,0,51
598010,1,11,7,0,58
598010,1,12,6,0,64
598010,1,13,3,1,67
598010,1,14,5,0,72
598010,1,15,4,0,76
598010,1,16,17,0,93
598010,1,17,4,2,97
598010,1,18,4,1,101
598010,1,19,13,0,114
598010,2,0,2,0,2
598010,2,1,0,1,2
598010,2,2,5,0,7
598010,2,3,8,0,15
598010,2,4,10,0,25
598010,2,5,13,0,38
598010,2,6,5,0,43
598010,2,7,3,1,46
598010,2,8,3,0,49
598010,2,9,2,0,51
598010,2,10,3,1,54
598010,2,11,9,0,63
598010,2,12,2,0,65
598010,2,13,4,1,69
598010,2,14,7,1,76
598010,2,15,13,0,89
598010,2,16,8,1,97
598010,2,17,6,1,103
598010,2,18,6,0,109
598010,2,19,6,0,115
598011,1,0,3,0,3
598011,1,1,8,0,11
598011,1,2,17,0,28
598011,1,3,7,0,35
598011,1,4,2,0,37
598011,1,5,11,0,48
598011,1,6,6,0,54
598011,1,7,2,1,56
598011,1,8,8,1,64
598011,1,9,8,0,72
598011,1,10,7,0,79
598011,1,11,11,0,90
598011,1,12,2,0,92
598011,1,13,12,0,104
598011,1,14,11,0,115
598011,1,15,3,1,118
598011,1,16,19,0,137
598011,1,17,21,0,158
598011,1,18,9,0,167
598011,1,19,16,0,183
598011,2,0,5,1,5
598011,2,1,8,1,13
598011,2,2,9,1,22
598011,2,3,4,0,26
598011,2,4,8,0,34
598011,2,5,6,1,40
598011,2,6,6,0,46
598011,2,7,11,0,57
598011,2,8,11,0,68
598011,2,9,4,1,72
598011,2,10,5,0,77
598011,2,11,6,0,83
598011,2,12,12,1,95
598011,2,13,10,0,105
598011,2,14,13,0,118
598011,2,15,3,1,121
598011,2,16,6,1,127
598011,2,17,5,0,132
598011,2,18,6,0,138
598011,2,19,4,0,142
598012,1,0,5,0,5
598012,1,1,1,1,6
598012,1,2,5,0,11
598012,1,3,6,0,17
598012,1,4,9,0,26
598012,1,5,7,0,33
598012,1,6,2,0,35
598012,1,7,11,0,46
598012,1,8,9,1,55
598012,1,9,9,0,64
598012,1,10,5,0,69
598012,1,11,5,0,74
598012,1,12,12,0,86
598012,1,13,13,0,99
598012,1,14,16,0,115
598012,1,15,10,0,125
598012,1,16,10,2,135
598012,1,17,5,1,140
598012,1,18,20,0,160
598012,1,19,5,1,165
598012,2,0,3,0,3
598012,2,1,1,0,4
598012,2,2,2,1,6
598012,2,3,4,1,10
598012,2,4,7,0,17
598012,2,5,14,0,31
598012,2,6,6,0,37
598012,2,7,9,0,46
598012,2,8,8,0,54
598012,2,9,10,0,64
598012,2,10,4,1,68
598012,2,11,10,0,78
598012,2,12,4,1,82
598012,2,13,13,0,95
598012,2,14,6,0,101
598012,2,15,11,0,112
598012,2,16,13,0,125
598012,2,17,12,0,137
598012,2,18,13,2,150
598012,2,19,16,0,166
598013,1,0,3,0,3
598013,1,1,15,0,18
598013,1,2,6,0,24
598013,1,3,7,0,31
598013,1,4,11,0,42
598013,1,5,6,0,48
598013,1,6,9,0,57
598013,1,7,5,1,62
598013,1,8,6,0,68
598013,1,9,8,0,76
598013,1,10,5,0,81
598013,1,11,7,0,88
598013,1,12,8,0,96
598013,1,13,8,1,104
598013,1,14,5,0,109
598013,1,15,13,0,122
598013,1,16,13,0,135
598013,1,17,22,0,157
598013,1,18,15,1,172
598013,1,19,8,1,180
598013,2,0,7,0,7
598013,2,1,4,0,11
598013,2,2,13,0,24
598013,2,3,5,0,29
598013,2,4,4,0,33
598013,2,5,6,0,39
598013,2,6,6,0,45
598013,2,7,10,0,55
598013,2,8,2,1,57
598013,2,9,11,0,68
598013,2,10,3,1,71
598013,2,11,6,1,77
598013,2,12,8,0,85
598013,2,13,14,0,99
598013,2,14,5,0,104
598013,2,15,6,1,110
598013,2,16,5,1,115
598013,2,17,7,0,122
598013,2,18,4,1,126
598013,2,19,6,1,132
598014,1,0,1,0,1
598014,1,1,7,2,8
598014,1,2,2,0,10
598014,1,3,0,1,10
598014,1,4,11,0,21
598014,1,5,13,0,34
598014,1,6,5,0,39
598014,1,7,4,0,43
598014,1,8,3,1,46
598014,1,9,11,0,57
598014,1,10,6,0,63
598014,1,11,9,1,72
598014,1,12,3,1,75
598014,1,13,4,0,79
598014,1,14,9,0,88
598014,1,15,4,1,92
598014,1,16,8,0,100
598014,1,17,16,1,116
598014,1,18,8,2,124
598014,2,0,6,0,6
598014,2,1,13,0,19
598014,2,2,4,0,23
598014,2,3,12,0,35
598014,2,4,9,1,44
598014,2,5,4,0,48
598014,2,6,10,0,58
598014,2,7,0,2,58
598014,2,8,4,0,62
598014,2,9,6,0,68
598014,2,10,5,0,73
598014,2,11,3,0,76
598014,2,12,3,1,79
598014,2,13,9,0,88
598014,2,14,6,0,94
598014,2,15,7,0,101
598014,2,16,7,0,108
598014,2,17,11,0,119
598014,2,18,1,0,120
598014,2,19,6,0,126
598015,1,0,13,0,13
598015,1,1,6,0,19
598015,1,2,4,0,23
598015,1,3,9,0,32
598015,1,4,10,0,42
598015,1,5,6,0,48
598015,1,6,5,0,53
598015,1,7,10,0,63
598015,1,8,7,0,70
598015,1,9,8,0,78
598015,1,10,6,0,84
598015,1,11,5,0,89
598015,1,12,8,1,97
598015,1,13,4,0,101
598015,1,14,5,1,106
598015,1,15,12,0,118
598015,1,16,10,1,128
598015,1,17,3,1,131
598015,1,18,16,0,147
598015,1,19,12,1,159
598015,2,0,0,1,0
598015,2,1,7,0,7
598015,2,2,3,0,10
598015,2,3,12,0,22
598015,2,4,3,1,25
598015,2,5,13,0,38
598015,2,6,7,1,45
598015,2,7,9,0,54
598015,2,8,3,0,57
598015,2,9,6,0,63
598015,2,10,11,0,74
598015,2,11,4,0,78
598015,2,12,8,1,86
598015,2,13,9,0,95
598015,2,14,4,1,99
598015,2,15,5,1,104
598015,2,16,10,0,114
598015,2,17,4,1,118
598015,2,18,6,0,124
598015,2,19,11,1,135
598016,1,0,1,0,1
598016,1,1,6,0,7
598016,1,2,14,0,21
598016,1,3,4,1,25
598016,1,4,4,0,29
598016,1,5,6,0,35
598016,1,6,9,0,44
598016,1,7,10,0,54
598016,1,8,9,1,63
598016,1,9,7,0,70
598016,1,10,3,1,73
598016,1,11,5,0,78
598016,1,12,8,0,86
598016,1,13,10,0,96
598016,1,14,3,3,99
598016,1,15,10,1,109
598016,1,16,3,0,112
598016,1,17,15,0,127
598016,1,18,23,0,150
598016,1,19,7,2,157
598016,2,0,1,1,1
598016,2,1,5,1,6
598016,2,2,10,0,16
598016,2,3,3,0,19
598016,2,4,15,0,34
598016,2,5,11,0,45
598016,2,6,14,0,59
598016,2,7,6,0,65
598016,2,8,9,0,74
598016,2,9,8,0,82
598016,2,10,10,0,92
598016,2,11,5,0,97
598016,2,12,9,0,106
598016,2,13,1,1,107
598016,2,14,9,1,116
598016,2,15,1,0,117
598016,2,16,6,1,123
598016,2,17,5,1,128
598016,2,18,19,1,147
598016,2,19,6,2,153
598017,1,0,1,0,1
598017,1,1,15,0,16
598017,1,2,5,0,21
598017,1,3,13,0,34
598017,1,4,8,0,42
598017,1,5,1,1,43
598017,1,6,6,1,49
598017,1,7,3,0,52
598017,1,8,11,0,63
598017,1,9,4,0,67
598017,1,10,5,0,72
598017,1,11,4,1,76
598017,1,12,8,0,84
598017,1,13,7,0,91
598017,1,14,3,1,94
598017,1,15,11,0,105
598017,1,16,11,0,116
598017,1,17,6,1,122
598017,1,18,15,0,137
598017,1,19,15,0,152
598017,2,0,2,0,2
598017,2,1,8,0,10
598017,2,2,10,1,20
598017,2,3,12,1,32
598017,2,4,11,0,43
598017,2,5,5,0,48
598017,2,6,4,0,52
598017,2,7,12,0,64
598017,2,8,10,0,74
598017,2,9,10,0,84
598017,2,10,12,0,96
598017,2,11,7,0,103
598017,2,12,3,0,106
598017,2,13,12,0,118
598017,2,14,8,0,126
598017,2,15,3,1,129
598017,2,16,1,1,130
598017,2,17,6,1,136
598017,2,18,5,2,141
598017,2,19,11,0,152
598017,3,0,15,0,15
598017,4,0,11,2,11
598018,1,0,2,0,2
598018,1,1,3,1,5
598018,1,2,10,2,15
598018,1,3,1,0,16
598018,1,4,1,1,17
598018,1,5,8,0,25
598018,1,6,5,0,30
598018,1,7,3,0,33
598018,1,8,8,0,41
598018,1,9,1,1,42
598018,1,10,7,1,49
598018,1,11,13,0,62
598018,1,12,4,0,66
598018,1,13,5,0,71
598018,1,14,4,1,75
598018,1,15,6,0,81
598018,1,16,5,0,86
598018,1,17,7,0,93
598018,1,18,12,0,105
598018,1,19,14,1,119
598018,2,0,7,0,7
598018,2,1,12,0,19
598018,2,2,9,0,28
598018,2,3,10,0,38
598018,2,4,1,2,39
598018,2,5,2,0,41
598018,2,6,8,0,49
598018,2,7,6,0,55
598018,2,8,4,1,59
598018,2,9,6,0,65
598018,2,10,6,0,71
598018,2,11,2,0,73
598018,2,12,4,1,77
598018,2,13,3,0,80
598018,2,14,7,0,87
598018,2,15,8,0,95
598018,2,16,6,1,101
598018,2,17,5,1,106
598018,2,18,2,4,108
598019,1,0,3,0,3
598019,1,1,8,0,11
598019,1,2,11,0,22
598019,1,3,7,0,29
598019,1,4,13,0,42
598019,1,5,16,0,58
598019,1,6,3,0,61
598019,1,7,8,1,69
598019,1,8,3,0,72
598019,1,9,16,0,88
598019,1,10,8,0,96
598019,1,11,13,0,109
598019,1,12,5,0,114
598019,1,13,3,1,117
598019,1,14,8,0,125
598019,1,15,7,1,132
598019,1,16,12,0,144
598019,1,17,9,0,153
598019,1,18,7,0,160
598019,1,19,19,0,179
598019,2,0,4,1,4
598019,2,1,2,0,6
598019,2,2,4,1,10
598019,2,3,6,0,16
598019,2,4,8,0,24
598019,2,5,2,0,26
598019,2,6,0,1,26
598019,2,7,9,1,35
598019,2,8,4,0,39
598019,2,9,3,0,42
598019,2,10,7,0,49
598019,2,11,8,0,57
598019,2,12,5,1,62
598019,2,13,2,2,64
598019,2,14,7,0,71
598019,2,15,12,0,83
598019,2,16,0,1,83
598019,2,17,5,1,88
598019,2,18,4,1,92
598020,1,0,5,0,5
598020,1,1,6,0,11
598020,1,2,4,0,15
598020,1,3,10,0,25
598020,1,4,9,1,34
598020,1,5,5,0,39
598020,1,6,9,0,48
598020,1,7,2,0,50
598020,1,8,6,0,56
598020,1,9,4,0,60
598020,1,10,9,0,69
598020,1,11,14,0,83
598020,1,12,11,1,94
598020,1,13,10,0,104
598020,1,14,12,0,116
598020,1,15,7,0,123
598020,1,16,8,0,131
598020,1,17,19,0,150
598020,1,18,10,0,160
598020,1,19,9,2,169
598020,2,0,9,0,9
598020,2,1,4,2,13
598020,2,2,9,0,22
598020,2,3,4,0,26
598020,2,4,4,1,30
598020,2,5,2,1,32
598020,2,6,3,0,35
598020,2,7,8,0,43
598020,2,8,6,0,49
598020,2,9,9,0,58
598020,2,10,4,1,62
598020,2,11,5,0,67
598020,2,12,4,1,71
598020,2,13,2,1,73
598020,2,14,7,0,80
598020,2,15,2,1,82
598020,2,16,1,1,83
598020,2,17,0,1,83
598021,1,0,2,0,2
598021,1,1,4,0,6
598021,1,2,10,1,16
598021,1,3,1,0,17
598021,1,4,12,0,29
598021,1,5,7,0,36
598021,1,6,6,0,42
598021,1,7,3,0,45
598021,1,8,3,2,48
598021,1,9,7,0,55
598021,1,10,14,0,69
598021,1,11,7,0,76
598021,1,12,3,0,79
598021,1,13,9,0,88
598021,1,14,4,1,92
598021,1,15,10,0,102
598021,1,16,3,1,105
598021,1,17,10,3,115
598021,1,18,2,1,117
598021,1,19,6,0,123
598021,2,0,0,1,0
598021,2,1,8,0,8
598021,2,2,3,0,11
598021,2,3,5,0,16
598021,2,4,9,0,25
598021,2,5,8,0,33
598021,2,6,10,0,43
598021,2,7,5,1,48
598021,2,8,2,0,50
598021,2,9,6,0,56
598021,2,10,10,0,66
598021,2,11,4,1,70
598021,2,12,5,0,75
598021,2,13,7,0,82
598021,2,14,5,0,87
598021,2,15,10,1,97
598021,2,16,2,1,99
598021,2,17,7,0,106
598021,2,18,21,0,127
598022,1,0,11,0,11
598022,1,1,9,0,20
598022,1,2,7,0,27
598022,1,3,6,0,33
598022,1,4,11,0,44
598022,1,5,3,1,47
598022,1,6,2,1,49
598022,1,7,6,2,55
598022,1,8,2,0,57
598022,1,9,8,0,65
598022,1,10,3,0,68
598022,1,11,5,0,73
598022,1,12,9,1,82
598022,1,13,7,0,89
598022,1,14,0,1,89
598022,1,15,2,2,91
598022,1,16,9,0,100
598022,1,17,7,1,107
598022,1,18,8,0,115
598022,1,19,4,0,119
598022,2,0,7,0,7
598022,2,1,5,0,12
598022,2,2,5,0,17
598022,2,3,5,0,22
598022,2,4,4,1,26
598022,2,5,1,0,27
598022,2,6,3,0,30
598022,2,7,7,1,37
598022,2,8,3,1,40
598022,2,9,8,0,48
598022,2,10,5,0,53
598022,2,11,3,1,56
598022,2,12,4,0,60
598022,2,13,6,0,66
598022,2,14,4,0,70
598022,2,15,10,1,80
598022,2,16,13,1,93
598022,2,17,10,0,103
598022,2,18,15,0,118
598022,2,19,6,0,124
598023,1,0,5,0,5
